genes,logFC,logCPM,PValue,FDR,Annotation
LOC105186889,-0.751178055,4.822139851,4.21E-05,0.00024039,peroxisome assembly protein 12
LOC105183882,-0.810217957,4.364679449,4.25E-05,0.00024243,protein BUD31 homolog
LOC105187690,-0.484910816,6.945160217,4.31E-05,0.000245903,rab-like protein 6 isoform X2
LOC105189683,-0.632794711,5.670294764,4.31E-05,0.000245903,uroporphyrinogen-III synthase
LOC112588619,-1.2946756,2.644436193,4.31E-05,0.000246044,uncharacterized protein LOC112588619
LOC105186843,0.615306959,6.390341222,4.32E-05,0.000246255,uncharacterized protein LOC105186843
LOC105182971,0.567534044,6.924076528,4.33E-05,0.000246901,papilin isoform X2
LOC105191236,0.569945452,6.105710945,4.34E-05,0.000247359,solute carrier organic anion transporter family member 3A1
LOC105189006,0.510583075,6.972493665,4.36E-05,0.000247994,protein phosphatase Slingshot homolog 2
LOC105182725,0.604007592,6.014182342,4.37E-05,0.000248402,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IA isoform X1"
LOC105187305,3.423709209,1.630283747,4.38E-05,0.000249047,odorant receptor 46a isoform X3
LOC105188031,-0.69205824,4.774322337,4.42E-05,0.000251515,THAP domain-containing protein 2-like
LOC105183057,-0.711136704,5.333020977,4.47E-05,0.000253719,corepressor interacting with RBPJ 1 isoform X1
LOC105185126,-1.051607137,3.162596623,4.49E-05,0.000254847,uncharacterized protein LOC105185126
LOC105183025,0.442919198,8.052074458,4.49E-05,0.000255051,transmembrane protein 53
LOC105187594,0.571247772,7.167872923,4.50E-05,0.000255277,transient receptor potential cation channel protein painless
LOC105187142,-0.608568689,5.112819106,4.50E-05,0.000255277,"translation factor GUF1 homolog, mitochondrial"
LOC105190318,0.696060661,5.876841021,4.51E-05,0.000255597,NF-kappa-B inhibitor cactus-like
LOC105192510,-0.618797939,5.769048826,4.54E-05,0.000257541,ribosomal biogenesis protein LAS1L isoform X1
LOC105187644,-0.484552714,6.750685632,4.63E-05,0.000262039,alpha-soluble NSF attachment protein
LOC105182213,-0.659990948,5.212922186,4.63E-05,0.000262232,ubiquitin carboxyl-terminal hydrolase 46 isoform X1
LOC105190917,0.538716467,6.003738711,4.65E-05,0.000263127,uncharacterized protein LOC105190917
LOC105187986,0.517482904,6.756295848,4.67E-05,0.000263917,uncharacterized protein CG3556 isoform X2
LOC105191974,-0.733636471,4.469988889,4.68E-05,0.000264573,H/ACA ribonucleoprotein complex subunit 1
LOC105183948,-1.47999731,2.398309835,4.72E-05,0.000266667,deleted in autism protein 1 homolog
LOC105184266,0.51947679,8.291636842,4.72E-05,0.000266832,sodium- and chloride-dependent GABA transporter 1 isoform X2
LOC105182958,-0.557079583,5.822148208,4.73E-05,0.000266945,general transcription factor 3C polypeptide 5 isoform X2
LOC105181075,0.677379986,6.697175306,4.73E-05,0.000267029,netrin receptor UNC5C isoform X1
LOC105181388,-0.472993234,7.109949363,4.81E-05,0.000271352,uncharacterized protein LOC105181388
LOC105192478,0.873981041,4.285452792,4.84E-05,0.000272888,lachesin
LOC105182586,-0.47570109,7.303228061,4.85E-05,0.000273309,eukaryotic translation initiation factor 5B isoform X1
LOC105187345,0.482133643,9.006772221,4.87E-05,0.000274157,tyrosine-protein phosphatase 99A isoform X1
LOC105182308,0.731637702,5.281422296,4.87E-05,0.000274322,short neuropeptide F
LOC105185505,0.744675892,5.054872499,4.89E-05,0.000275034,uncharacterized protein LOC105185505
LOC105183055,-0.588008886,6.559489359,4.89E-05,0.000275344,"ATP synthase subunit O, mitochondrial isoform X2"
LOC105186388,0.733093324,5.667540554,4.92E-05,0.000276943,uncharacterized protein LOC105186388 isoform X1
LOC105183282,-0.692289837,5.117257694,4.95E-05,0.000278126,transducin beta-like protein 3 isoform X2
LOC105190153,-1.224792262,2.780206717,4.96E-05,0.000278849,glutathione S-transferase 1
LOC112590332,-1.125179677,3.344800088,4.97E-05,0.000278955,uncharacterized protein LOC112590332 isoform X1
LOC105182176,-0.830213704,4.541150334,4.97E-05,0.00027921,translation initiation factor eIF-2B subunit gamma
LOC105192444,-0.834987197,4.048524473,5.02E-05,0.000281786,dual specificity protein phosphatase 19
LOC105192666,0.945112977,4.223584337,5.04E-05,0.000282386,uncharacterized protein LOC105192666 isoform X2
LOC105189333,-0.450829888,7.271405047,5.04E-05,0.000282386,serine/arginine repetitive matrix protein 2 isoform X1
LOC112589217,-1.748736372,5.576738024,5.06E-05,0.000283366,uncharacterized protein LOC112589217
LOC109503826,-0.567921191,5.438992654,5.06E-05,0.000283524,uncharacterized protein LOC109503826 isoform X2
LOC105189737,-0.56013746,5.79605414,5.12E-05,0.000286416,growth arrest and DNA damage-inducible proteins-interacting protein 1
LOC105192051,-1.119567613,4.312212737,5.12E-05,0.000286672,myosin regulatory light chain 2
LOC105181377,-0.4553018,7.260111704,5.14E-05,0.000287711,protein kinase C-binding protein 1 isoform X1
LOC105182089,-0.487164242,7.464974745,5.23E-05,0.000292487,uncharacterized protein LOC105182089 isoform X1
LOC105189497,1.375354457,4.644256878,5.23E-05,0.000292505,inhibin beta B chain
LOC109503641,0.79830618,4.702302109,5.25E-05,0.000293374,neurogenic protein mastermind-like
LOC105190594,-0.482566236,6.784425415,5.26E-05,0.000293889,putative homeodomain transcription factor isoform X1
LOC105188794,1.699363992,2.906306114,5.27E-05,0.000294413,homeotic protein labial isoform X1
LOC105183114,0.417711856,8.755119129,5.29E-05,0.000295154,fructose-bisphosphate aldolase isoform X2
LOC105182913,-0.514177166,6.357596098,5.30E-05,0.000295359,nascent polypeptide-associated complex subunit alpha isoform X1
LOC105190160,2.040212503,2.670953478,5.30E-05,0.000295427,uncharacterized protein LOC105190160
LOC105192262,-1.091153432,3.062150993,5.35E-05,0.000298231,lys-63-specific deubiquitinase BRCC36 isoform X1
LOC105191402,-0.644757294,5.228549056,5.40E-05,0.000300759,general transcription factor IIH subunit 1
LOC105186777,1.383566686,3.536277744,5.42E-05,0.00030184,uncharacterized protein LOC105186777 isoform X1
LOC105183662,-0.861873413,4.215892411,5.46E-05,0.000304081,growth hormone-regulated TBC protein 1-A isoform X2
LOC105186531,-0.722137037,4.870928518,5.50E-05,0.000305757,COP9 signalosome complex subunit 2
LOC105182098,2.294419444,5.642109547,5.50E-05,0.000305944,tyrosine 3-monooxygenase isoform X2
LOC105191268,0.514773599,8.089524359,5.51E-05,0.000306115,uncharacterized protein LOC105191268
LOC105189083,0.625159491,5.511338099,5.54E-05,0.000307487,doublesex- and mab-3-related transcription factor A2
LOC105186075,-0.598835724,5.163342298,5.54E-05,0.000307487,integrator complex subunit 14 isoform X1
LOC105191436,0.835504428,4.303629723,5.54E-05,0.000307487,probable small nuclear ribonucleoprotein E
LOC105184907,-0.550861642,5.7704189,5.55E-05,0.000307805,integrator complex subunit 4
LOC105187964,0.605998705,5.989667785,5.57E-05,0.000308847,uncharacterized protein LOC105187964
LOC112588622,1.043865198,3.767459378,5.57E-05,0.000308852,RNA-binding protein 25-like
LOC105181789,-0.527394595,6.712371044,5.58E-05,0.000309248,CAAX prenyl protease 1 homolog
LOC105182610,0.623650801,6.978405031,5.61E-05,0.000310773,trehalase isoform X1
LOC105181947,-0.64179367,5.344224869,5.62E-05,0.000310993,origin recognition complex subunit 2
LOC105189111,-3.533722234,5.819934321,5.62E-05,0.000311148,uncharacterized protein LOC105189111
LOC105191928,-0.451583178,7.280330547,5.68E-05,0.000314103,conserved oligomeric Golgi complex subunit 7
LOC105185519,-0.514061891,6.218322034,5.71E-05,0.000315317,B-cell receptor-associated protein 31
LOC105190941,-0.441036344,7.203847624,5.71E-05,0.000315317,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform isoform X2
LOC105190783,-0.608135326,5.482523002,5.79E-05,0.000319864,ruvB-like 2
LOC105183130,2.094904165,3.016489233,5.81E-05,0.000320667,protein spaetzle 3
LOC105191224,-0.461066822,7.054220232,5.85E-05,0.000323026,LOW QUALITY PROTEIN: splicing factor 3B subunit 1
LOC105183959,-0.586280746,5.693154194,5.88E-05,0.000324144,uncharacterized protein LOC105183959
LOC105182385,-0.448708598,8.043351962,5.89E-05,0.000324548,tudor domain-containing protein 7 isoform X1
LOC105187203,-0.786858193,4.705848116,5.90E-05,0.000324909,sepiapterin reductase
LOC105188821,-0.57670259,5.438829864,5.95E-05,0.000328017,"valine--tRNA ligase, mitochondrial"
LOC105182195,0.500185788,6.404982885,5.97E-05,0.000328922,arf-GAP domain and FG repeat-containing protein 1 isoform X1
LOC105184919,-0.424186132,8.182245011,5.98E-05,0.000328922,syntaxin-6 isoform X2
LOC105185619,-0.849860699,4.240719565,5.98E-05,0.000329177,protein ALP1-like
LOC105188953,1.189831214,4.991293729,5.99E-05,0.000329307,phosrestin-2
LOC105189087,1.654171578,3.063252643,6.01E-05,0.000330274,acyl-CoA Delta(11) desaturase-like
LOC105186160,-0.966393781,3.439921978,6.03E-05,0.000331467,ribosomal RNA small subunit methyltransferase NEP1
LOC105187178,2.287567958,2.47545958,6.04E-05,0.000331799,ornithine decarboxylase 2
LOC105181022,-0.830413162,5.479113377,6.04E-05,0.000331834,saccharopine dehydrogenase-like oxidoreductase
LOC105184236,1.337100822,4.183594053,6.08E-05,0.000333766,"steroid receptor seven-up, isoforms B/C isoform X2"
LOC105188456,-0.556575301,5.781682313,6.10E-05,0.000334716,sperm-associated antigen 6 isoform X2
LOC105184917,-0.514101936,6.727768538,6.11E-05,0.000335145,rho GTPase-activating protein 1 isoform X1
LOC105191916,0.45514395,7.369541553,6.16E-05,0.000337471,serine/threonine-protein kinase ULK2
LOC105191003,-0.911508643,3.859096114,6.17E-05,0.000338118,"N-alpha-acetyltransferase 38, NatC auxiliary subunit"
LOC105185694,2.081767078,2.600864761,6.20E-05,0.000339366,uncharacterized protein LOC105185694
LOC105190757,-1.74755558,1.974728437,6.21E-05,0.000339978,uncharacterized protein LOC105190757
LOC105184446,0.492975646,7.271567372,6.28E-05,0.000343517,histone H3.3
LOC112588031,-1.174287409,2.930827257,6.30E-05,0.000344434,D-aminoacyl-tRNA deacylase 1
LOC105182627,0.498012066,8.785577888,6.31E-05,0.000344992,AF4/FMR2 family member 4 isoform X2
LOC105190445,-1.703090003,1.401697822,6.31E-05,0.000344992,uncharacterized protein LOC105190445 isoform X2
LOC105186771,-0.413444808,8.369670254,6.35E-05,0.000346561,hrp65 protein isoform X2
LOC105185677,-0.583798319,5.390303953,6.35E-05,0.000346877,Fanconi anemia group J protein homolog
LOC105192398,-0.974090668,3.338884498,6.39E-05,0.00034843,"39S ribosomal protein L42, mitochondrial"
LOC105181652,-1.012657362,3.85869642,6.42E-05,0.000349975,breast cancer metastasis-suppressor 1-like protein
LOC105192655,0.957622688,4.181391956,6.42E-05,0.000349975,"glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial"
LOC105183497,1.319107625,8.20482543,6.43E-05,0.000350132,multidrug resistance protein homolog 49 isoform X2
LOC105190987,0.590354956,5.789970168,6.43E-05,0.000350132,"elongation factor Ts, mitochondrial"
LOC105183409,0.600080426,6.391873271,6.44E-05,0.00035087,fibroblast growth factor receptor substrate 2
LOC105188617,-0.638499224,5.615878453,6.46E-05,0.000351677,UBX domain-containing protein 1
LOC105191123,-0.936490008,3.700670306,6.49E-05,0.000352959,uncharacterized protein LOC105191123 isoform X1
LOC105180769,0.874970886,4.235757487,6.52E-05,0.000354411,probable G-protein coupled receptor Mth-like 5
LOC105188190,-0.467088095,7.237288423,6.53E-05,0.00035496,tuberin
LOC105184027,-0.661638082,5.622545664,6.55E-05,0.000355762,AN1-type zinc finger protein 1
LOC105188384,-0.523492689,6.731998035,6.58E-05,0.000357233,long-chain fatty acid transport protein 4 isoform X1
LOC105190601,-0.521644202,6.343586897,6.59E-05,0.000357523,DNA (cytosine-5)-methyltransferase PliMCI
LOC105185762,-0.741405273,4.539321612,6.59E-05,0.000357523,negative elongation factor E isoform X1
LOC105181245,-2.262330968,3.182541683,6.59E-05,0.000357523,troponin T isoform X1
LOC105188416,-0.989028542,3.375857402,6.59E-05,0.000357523,nudC domain-containing protein 3 isoform X1
LOC105190022,0.540836262,6.897726505,6.66E-05,0.0003608,protein FAM49B isoform X1
LOC105186855,-1.726837062,1.658989396,6.66E-05,0.0003608,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial isoform X1"
LOC105180507,-0.845731603,4.563390953,6.67E-05,0.000360988,peptidyl-prolyl cis-trans isomerase E isoform X1
LOC105184557,0.652041908,5.497875126,6.68E-05,0.000361463,uncharacterized protein LOC105184557
LOC105185413,-2.066233152,3.584533866,6.74E-05,0.000364441,troponin I isoform X1
LOC105185543,0.488910216,6.4399034,6.74E-05,0.000364441,UPF0472 protein C16orf72 homolog
LOC105183593,-0.910871816,3.813633727,6.84E-05,0.000369645,putative nuclease HARBI1 isoform X1
LOC105188795,-0.72098185,5.202361523,6.91E-05,0.000373466,magnesium-dependent phosphatase 1 isoform X1
LOC112589954,-1.394546091,2.619978958,6.92E-05,0.000373481,uncharacterized protein LOC112589954 isoform X2
LOC105184389,-0.432555613,9.414626815,6.93E-05,0.000374379,failed axon connections isoform X2
LOC105191083,-0.478495439,8.163362752,6.96E-05,0.000375589,elongation factor 1-gamma
LOC105184646,-0.762575276,4.626628656,6.99E-05,0.00037677,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 isoform X1"
LOC105184309,-1.039234727,3.616684527,7.04E-05,0.000379524,GPN-loop GTPase 1
LOC105182546,-0.49015406,6.798786097,7.10E-05,0.00038269,multidrug resistance-associated protein 7 isoform X2
LOC105187960,-0.590858593,6.029894363,7.12E-05,0.000383524,"30S ribosomal protein S11, chloroplastic"
LOC105184134,-0.93228754,3.837795786,7.14E-05,0.00038458,N-acetyltransferase ESCO2
LOC105190743,0.502980335,7.435866136,7.15E-05,0.00038458,sodium/potassium-transporting ATPase subunit beta-2
LOC105183585,0.860023824,6.357759644,7.15E-05,0.00038458,mediator of RNA polymerase II transcription subunit 15
LOC105190222,-0.455020657,7.195932834,7.15E-05,0.00038458,transmembrane GTPase Marf isoform X2
LOC105181853,1.401750426,3.134652976,7.18E-05,0.000385721,mediator of RNA polymerase II transcription subunit 15
LOC105189089,0.452125176,7.79426803,7.18E-05,0.000385965,cyclin-G-associated kinase
LOC105185638,-0.813230769,4.074107551,7.23E-05,0.000388373,probable ATP-dependent RNA helicase pitchoune
LOC105183607,-0.871162763,4.037327498,7.24E-05,0.000388753,transcription factor E2F4
LOC105187098,-0.546394835,5.732658575,7.25E-05,0.000388812,periodic tryptophan protein 2 homolog isoform X2
LOC105186603,-0.538952707,6.042343528,7.28E-05,0.000390376,CD63 antigen
LOC105187721,-1.000026234,4.041060275,7.32E-05,0.000392596,uncharacterized protein LOC105187721 isoform X1
LOC105186071,-0.784097497,4.651216181,7.33E-05,0.00039297,eukaryotic translation initiation factor 6 isoform X1
LOC105187584,-1.038331428,3.733358937,7.34E-05,0.00039297,protein KBP homolog
LOC105186808,-0.4783178,6.895946135,7.36E-05,0.000394321,lysine--tRNA ligase isoform X2
LOC105190579,-1.345631005,2.585262596,7.40E-05,0.000396091,retinol dehydrogenase 13
LOC105188771,0.488654859,7.014691322,7.41E-05,0.000396617,E3 ubiquitin-protein ligase MYLIP
LOC105184066,0.476329589,11.00021914,7.45E-05,0.000398526,neurobeachin isoform X1
LOC105184822,-0.487342211,7.259955754,7.46E-05,0.000398655,exportin-7 isoform X1
LOC105185897,-1.111368434,3.147513342,7.46E-05,0.000398655,EKC/KEOPS complex subunit LAGE3
LOC105191465,-0.644132252,5.092930388,7.52E-05,0.000401568,protein CNPPD1
LOC105186360,-0.763694722,4.475735792,7.56E-05,0.000403388,LOW QUALITY PROTEIN: leucine-rich repeat-containing protein 49
LOC105183654,-0.607284265,6.055182834,7.58E-05,0.000404274,inorganic pyrophosphatase isoform X2
LOC105183253,-0.796533519,4.174980343,7.58E-05,0.000404274,uncharacterized protein LOC105183253
LOC105181547,-0.583332413,6.221902796,7.59E-05,0.000404962,glutathione S-transferase theta-3 isoform X1
LOC105185843,0.413495915,9.442079492,7.61E-05,0.00040543,uncharacterized protein LOC105185843 isoform X1
LOC105185529,-1.261303149,3.330225312,7.61E-05,0.00040543,methyltransferase-like protein 7A
LOC105186397,-0.51808885,6.54790592,7.65E-05,0.000407296,KICSTOR complex protein C12orf66 homolog isoform X5
LOC105186246,-0.882474308,3.992164923,7.76E-05,0.000413008,nuclear nucleic acid-binding protein C1D
LOC105191799,-0.438770241,8.070246889,7.77E-05,0.000413308,zinc finger protein 423 isoform X1
LOC105188699,1.596752059,2.972941365,7.77E-05,0.000413507,"uncharacterized protein LOC105188699, partial"
LOC105181694,-0.524416903,6.164366994,7.79E-05,0.000414339,trans-Golgi network integral membrane protein 2 isoform X1
LOC105192628,-0.575766464,5.257040571,7.80E-05,0.00041439,tRNA selenocysteine 1-associated protein 1 isoform X3
LOC105186084,1.443900631,3.585123634,7.85E-05,0.000416859,glucose dehydrogenase
LOC105192034,-0.470380971,6.842125684,7.85E-05,0.000416968,YTH domain-containing protein 1
LOC105187682,-0.624048459,5.121541499,7.88E-05,0.000418271,serine/threonine-protein kinase pelle
LOC105191574,-0.385160913,9.438513205,7.92E-05,0.00042006,protein lava lamp isoform X1
LOC105184932,-0.487161087,6.603936318,7.96E-05,0.000422193,DNA polymerase delta catalytic subunit
LOC105189276,0.544959639,6.389445525,7.99E-05,0.000423678,"neuroligin-4, Y-linked"
LOC105189962,-0.684716017,5.770193312,8.00E-05,0.000423922,vacuolar protein sorting-associated protein 45 isoform X1
LOC105190386,-0.619557941,5.030973156,8.08E-05,0.000427777,"39S ribosomal protein L3, mitochondrial"
LOC105192337,1.009256512,4.082124038,8.09E-05,0.000428021,transmembrane protein 42
LOC105185420,-0.666601802,5.085714713,8.09E-05,0.000428021,cyclin-dependent kinase 9 isoform X1
LOC105187890,0.599757911,6.010041233,8.10E-05,0.00042831,zinc finger protein Xfin
LOC105182441,0.593731857,5.473800694,8.11E-05,0.000428842,SH3 domain-containing protein 19 isoform X2
LOC105184279,-0.420944284,8.29355472,8.12E-05,0.000429087,uncharacterized protein LOC105184279
LOC109504036,0.716744846,4.998996474,8.13E-05,0.000429531,uncharacterized protein LOC109504036
LOC105190074,-0.575322223,5.32457434,8.27E-05,0.000436524,"atypical kinase COQ8B, mitochondrial isoform X1"
